date,population,status,exceedance
2026-01-07T23:00:00,12.623,P,N
2026-01-08T00:00:00,29.869,P,N
2026-01-08T01:00:00,45.036,P,N
2026-01-08T02:00:00,39.864,P,N
2026-01-08T03:00:00,31.931,P,N
2026-01-08T04:00:00,18.360,P,N
2026-01-08T05:00:00,7.035,P,N
2026-01-08T06:00:00,7.334,P,N
2026-01-08T07:00:00,7.883,P,N
2026-01-08T08:00:00,7.185,P,N
2026-01-08T09:00:00,6.237,P,N
2026-01-08T10:00:00,8.282,P,N
2026-01-08T11:00:00,14.070,P,N
2026-01-08T12:00:00,13.621,P,N
2026-01-08T13:00:00,15.018,P,N
2026-01-08T14:00:00,16.265,P,N
2026-01-08T15:00:00,13.920,P,N
2026-01-08T16:00:00,16.015,P,N
2026-01-08T17:00:00,19.508,P,N
2026-01-08T18:00:00,19.009,P,N
2026-01-08T19:00:00,30.634,P,N
2026-01-08T20:00:00,38.317,P,N
2026-01-08T21:00:00,42.259,P,N
2026-01-08T22:00:00,47.248,P,N
2026-01-08T23:00:00,49.244,P,N
2026-01-09T00:00:00,54.283,P,N
2026-01-09T01:00:00,59.938,P,N
2026-01-09T02:00:00,60.170,P,N
2026-01-09T03:00:00,51.838,P,N
2026-01-09T04:00:00,47.398,P,N
2026-01-09T05:00:00,48.595,P,N
2026-01-09T06:00:00,46.350,P,N
2026-01-09T07:00:00,42.059,P,N
2026-01-09T08:00:00,42.109,P,N
2026-01-09T09:00:00,41.012,P,N
2026-01-09T10:00:00,40.612,P,N
2026-01-09T11:00:00,44.155,P,N
2026-01-09T12:00:00,44.205,P,N
2026-01-09T13:00:00,42.957,P,N
2026-01-09T14:00:00,38.218,P,N
2026-01-09T15:00:00,33.927,P,N
2026-01-09T16:00:00,36.322,P,N
2026-01-09T17:00:00,32.630,P,N
2026-01-09T18:00:00,28.489,P,N
2026-01-09T19:00:00,22.951,P,N
2026-01-09T20:00:00,19.708,P,N
2026-01-09T21:00:00,18.360,P,N
2026-01-09T22:00:00,17.862,P,N
2026-01-09T23:00:00,19.957,P,N
2026-01-10T00:00:00,19.491,P,N
2026-01-10T01:00:00,28.805,P,N
2026-01-10T02:00:00,25.196,P,N
2026-01-10T03:00:00,25.595,P,N
2026-01-10T04:00:00,27.541,P,N
2026-01-10T05:00:00,17.662,P,N
2026-01-10T06:00:00,13.571,P,N
2026-01-10T07:00:00,9.979,P,N
2026-01-10T08:00:00,3.243,P,N
2026-01-10T09:00:00,2.644,P,N
2026-01-10T10:00:00,12.872,P,N
2026-01-10T11:00:00,26.593,P,N
2026-01-10T12:00:00,27.092,P,N
2026-01-10T13:00:00,29.836,P,N
2026-01-10T14:00:00,20.755,P,N
2026-01-10T15:00:00,9.629,P,N
2026-01-10T16:00:00,1.746,P,N
2026-01-10T17:00:00,0.499,P,N
2026-01-10T18:00:00,0.699,P,N
2026-01-10T19:00:00,0.848,P,N
2026-01-10T20:00:00,0.699,P,N
2026-01-10T21:00:00,0.599,P,N
2026-01-10T22:00:00,2.345,P,N
2026-01-10T23:00:00,16.415,P,N
2026-01-11T00:00:00,20.157,P,N
2026-01-11T01:00:00,32.530,P,N
2026-01-11T02:00:00,38.168,P,N
2026-01-11T03:00:00,42.359,P,N
2026-01-11T04:00:00,43.556,P,N
2026-01-11T05:00:00,44.255,P,N
2026-01-11T06:00:00,46.600,P,N
2026-01-11T07:00:00,48.246,P,N
2026-01-11T08:00:00,52.387,P,N
2026-01-11T09:00:00,50.092,P,N
2026-01-11T10:00:00,50.042,P,N
2026-01-11T11:00:00,51.389,P,N
2026-01-11T12:00:00,53.185,P,N
2026-01-11T13:00:00,50.840,P,N
2026-01-11T14:00:00,51.639,P,N
2026-01-11T15:00:00,51.289,P,N
2026-01-11T16:00:00,49.194,P,N
2026-01-11T17:00:00,53.884,P,N
2026-01-11T18:00:00,52.088,P,N
2026-01-11T19:00:00,56.129,P,N
2026-01-11T20:00:00,54.732,P,N
2026-01-11T21:00:00,48.994,P,N
2026-01-11T22:00:00,55.630,P,N
2026-01-11T23:00:00,62.815,P,N
2026-01-12T00:00:00,63.929,P,N
2026-01-12T01:00:00,63.397,P,N
2026-01-12T02:00:00,64.661,P,N
2026-01-12T03:00:00,63.813,P,N
2026-01-12T04:00:00,60.769,P,N
2026-01-12T05:00:00,57.825,P,N
2026-01-12T06:00:00,47.348,P,N
2026-01-12T07:00:00,33.029,P,N
2026-01-12T08:00:00,30.035,P,N
2026-01-12T09:00:00,38.717,P,N
2026-01-12T10:00:00,31.432,P,N
2026-01-12T11:00:00,37.170,P,N
2026-01-12T12:00:00,38.317,P,N
2026-01-12T13:00:00,40.363,P,N
2026-01-12T14:00:00,41.810,P,N
2026-01-12T15:00:00,34.775,P,N
2026-01-12T16:00:00,26.792,P,N
2026-01-12T17:00:00,29.686,P,N
2026-01-12T18:00:00,24.946,P,N
2026-01-12T19:00:00,27.491,P,N
2026-01-12T20:00:00,35.424,P,N
2026-01-12T21:00:00,40.213,P,N
2026-01-12T22:00:00,46.151,P,N
2026-01-12T23:00:00,47.597,P,N
2026-01-13T00:00:00,46.633,P,N
2026-01-13T01:00:00,54.948,P,N
2026-01-13T02:00:00,54.034,P,N
2026-01-13T03:00:00,54.083,P,N
2026-01-13T04:00:00,29.686,P,N
2026-01-13T05:00:00,46.849,P,N
2026-01-13T06:00:00,28.289,P,N
2026-01-13T07:00:00,9.380,P,N
2026-01-13T08:00:00,5.039,P,N
2026-01-13T09:00:00,12.673,P,N
2026-01-13T10:00:00,28.089,P,N
2026-01-13T11:00:00,40.413,P,N
2026-01-13T12:00:00,31.183,P,N
2026-01-13T13:00:00,37.669,P,N
2026-01-13T14:00:00,33.827,P,N
2026-01-13T15:00:00,38.966,P,N
2026-01-13T16:00:00,35.174,P,N
2026-01-13T17:00:00,29.387,P,N
2026-01-13T18:00:00,17.412,P,N
2026-01-13T19:00:00,11.276,P,N
2026-01-13T20:00:00,16.963,P,N
2026-01-13T21:00:00,15.616,P,N
2026-01-13T22:00:00,15.816,P,N
2026-01-13T23:00:00,14.169,P,N
2026-01-14T00:00:00,18.427,P,N
2026-01-14T01:00:00,48.163,P,N
2026-01-14T02:00:00,40.114,P,N
2026-01-14T03:00:00,31.632,P,N
2026-01-14T04:00:00,17.313,P,N
2026-01-14T05:00:00,14.319,P,N
2026-01-14T06:00:00,23.050,P,N
2026-01-14T07:00:00,14.169,P,N
2026-01-14T08:00:00,7.234,P,N
2026-01-14T09:00:00,8.881,P,N
2026-01-14T10:00:00,18.610,P,N
2026-01-14T11:00:00,24.946,P,N
2026-01-14T12:00:00,30.634,P,N
2026-01-14T13:00:00,24.597,P,N
2026-01-14T14:00:00,18.360,P,N
2026-01-14T15:00:00,11.375,P,N
2026-01-14T16:00:00,5.039,P,N
2026-01-14T17:00:00,4.790,P,N
2026-01-14T18:00:00,4.939,P,N
2026-01-14T19:00:00,8.831,P,N
2026-01-14T20:00:00,14.918,P,N
2026-01-14T21:00:00,13.571,P,N
2026-01-14T22:00:00,14.918,P,N
2026-01-14T23:00:00,26.692,P,N
2026-01-15T00:00:00,32.796,P,N
2026-01-15T01:00:00,43.573,P,N
2026-01-15T02:00:00,49.843,P,N
2026-01-15T03:00:00,52.138,P,N
2026-01-15T04:00:00,50.192,P,N
2026-01-15T05:00:00,45.951,P,N
2026-01-15T06:00:00,33.378,P,N
2026-01-15T07:00:00,18.211,P,N
2026-01-15T08:00:00,12.074,P,N
2026-01-15T09:00:00,5.788,P,N
2026-01-15T10:00:00,9.130,P,N
2026-01-15T11:00:00,10.477,P,N
2026-01-15T12:00:00,0.000,P,N
2026-01-15T13:00:00,11.126,P,N
2026-01-15T14:00:00,17.363,P,N
2026-01-15T15:00:00,6.686,P,N
2026-01-15T16:00:00,31.432,P,N
2026-01-15T17:00:00,49.693,P,N
2026-01-15T18:00:00,45.302,P,N
2026-01-15T19:00:00,37.719,P,N
2026-01-15T20:00:00,22.951,P,N
2026-01-15T21:00:00,15.267,P,N
2026-01-15T22:00:00,5.388,P,N
2026-01-15T23:00:00,12.174,P,N
2026-01-16T00:00:00,6.253,P,N
2026-01-16T01:00:00,21.886,P,N
2026-01-16T02:00:00,30.883,P,N
2026-01-16T03:00:00,28.788,P,N
2026-01-16T04:00:00,35.972,P,N
2026-01-16T05:00:00,40.912,P,N
2026-01-16T06:00:00,25.545,P,N
2026-01-16T07:00:00,17.063,P,N
2026-01-16T08:00:00,16.215,P,N
2026-01-16T09:00:00,22.352,P,N
2026-01-16T10:00:00,28.139,P,N
2026-01-16T11:00:00,30.734,P,N
2026-01-16T12:00:00,37.918,P,N
2026-01-16T13:00:00,38.218,P,N
2026-01-16T14:00:00,29.536,P,N
2026-01-16T15:00:00,23.849,P,N
2026-01-16T16:00:00,28.289,P,N
2026-01-16T17:00:00,22.252,P,N
2026-01-16T18:00:00,26.942,P,N
2026-01-16T19:00:00,23.050,P,N
2026-01-16T20:00:00,31.083,P,N
2026-01-16T21:00:00,20.157,P,N
2026-01-16T22:00:00,19.558,P,N
2026-01-16T23:00:00,27.092,P,N
2026-01-17T00:00:00,35.191,P,N
2026-01-17T01:00:00,46.699,P,N
2026-01-17T02:00:00,47.947,P,N
2026-01-17T03:00:00,47.997,P,N
2026-01-17T04:00:00,50.890,P,N
2026-01-17T05:00:00,51.040,P,N
2026-01-17T06:00:00,40.263,P,N
2026-01-17T07:00:00,38.517,P,N
2026-01-17T08:00:00,28.439,P,N
2026-01-17T09:00:00,18.261,P,N
2026-01-17T10:00:00,36.272,P,N
2026-01-17T11:00:00,34.625,P,N
2026-01-17T12:00:00,42.608,P,N
2026-01-17T13:00:00,35.972,P,N
2026-01-17T14:00:00,41.161,P,N
2026-01-17T15:00:00,38.268,P,N
2026-01-17T16:00:00,33.079,P,N
2026-01-17T17:00:00,3.093,P,N
2026-01-17T18:00:00,-0.249,P,N
2026-01-17T19:00:00,0.000,P,N
2026-01-17T20:00:00,0.299,P,N
2026-01-17T21:00:00,0.100,P,N
2026-01-17T22:00:00,0.000,P,N
2026-01-17T23:00:00,0.000,P,N
2026-01-18T00:00:00,0.133,P,N
2026-01-18T01:00:00,9.247,P,N
2026-01-18T02:00:00,11.874,P,N
2026-01-18T03:00:00,24.647,P,N
2026-01-18T04:00:00,31.283,P,N
2026-01-18T05:00:00,34.276,P,N
2026-01-18T06:00:00,32.380,P,N
2026-01-18T07:00:00,29.237,P,N
2026-01-18T08:00:00,27.042,P,N
2026-01-18T09:00:00,22.851,P,N
2026-01-18T10:00:00,19.009,P,N
2026-01-18T11:00:00,9.480,P,N
2026-01-18T12:00:00,6.885,P,N
2026-01-18T13:00:00,7.085,P,N
2026-01-18T14:00:00,5.089,P,N
2026-01-18T15:00:00,2.994,P,N
2026-01-18T16:00:00,0.699,P,N
2026-01-18T17:00:00,0.100,P,N
2026-01-18T18:00:00,0.449,P,N
2026-01-18T19:00:00,0.299,P,N
2026-01-18T20:00:00,0.499,P,N
2026-01-18T21:00:00,0.200,P,N
2026-01-18T22:00:00,0.349,P,N
2026-01-18T23:00:00,0.549,P,N
2026-01-19T00:00:00,0.200,P,N
2026-01-19T01:00:00,0.200,P,N
2026-01-19T02:00:00,0.449,P,N
2026-01-19T03:00:00,0.100,P,N
2026-01-19T04:00:00,1.696,P,N
2026-01-19T05:00:00,3.393,P,N
2026-01-19T06:00:00,2.594,P,N
2026-01-19T07:00:00,1.197,P,N
2026-01-19T08:00:00,0.998,P,N
2026-01-19T09:00:00,0.898,P,N
2026-01-19T10:00:00,4.490,P,N
2026-01-19T11:00:00,3.792,P,N
2026-01-19T12:00:00,3.193,P,N
2026-01-19T13:00:00,1.646,P,N
2026-01-19T14:00:00,0.898,P,N
2026-01-19T15:00:00,-0.100,P,N
2026-01-19T16:00:00,2.744,P,N
2026-01-19T17:00:00,10.677,P,N
2026-01-19T18:00:00,13.222,P,N
2026-01-19T19:00:00,14.718,P,N
2026-01-19T20:00:00,29.337,P,N
2026-01-19T21:00:00,21.005,P,N
2026-01-19T22:00:00,21.653,P,N
2026-01-19T23:00:00,28.938,P,N
2026-01-20T00:00:00,31.000,P,N
2026-01-20T01:00:00,37.985,P,N
2026-01-20T02:00:00,42.508,P,N
2026-01-20T03:00:00,46.300,P,N
2026-01-20T04:00:00,41.960,P,N
2026-01-20T05:00:00,42.608,P,N
2026-01-20T06:00:00,38.417,P,N
2026-01-20T07:00:00,37.070,P,N
2026-01-20T08:00:00,41.411,P,N
2026-01-20T09:00:00,49.693,P,N
2026-01-20T10:00:00,52.786,P,N
2026-01-20T11:00:00,57.177,P,N
2026-01-20T12:00:00,60.719,P,N
2026-01-20T13:00:00,55.031,P,N
2026-01-20T14:00:00,60.569,P,N
2026-01-20T15:00:00,58.175,P,N
2026-01-20T16:00:00,57.326,P,N
2026-01-20T17:00:00,58.923,P,N
2026-01-20T18:00:00,53.834,P,N
2026-01-20T19:00:00,55.131,P,N
2026-01-20T20:00:00,53.884,P,N
2026-01-20T21:00:00,53.934,P,N
2026-01-20T22:00:00,48.994,P,N
2026-01-20T23:00:00,60.220,P,N
2026-01-21T00:00:00,71.845,P,N
2026-01-21T01:00:00,68.586,P,N
2026-01-21T02:00:00,64.411,P,N
2026-01-21T03:00:00,62.216,P,N
2026-01-21T04:00:00,53.435,P,N
2026-01-21T05:00:00,63.363,P,N
2026-01-21T06:00:00,57.326,P,N
2026-01-21T07:00:00,43.606,P,N
2026-01-21T08:00:00,49.044,P,N
2026-01-21T09:00:00,43.905,P,N
2026-01-21T10:00:00,40.563,P,N
2026-01-21T11:00:00,37.918,P,N
2026-01-21T12:00:00,35.773,P,N
2026-01-21T13:00:00,43.506,P,N
2026-01-21T14:00:00,42.459,P,N
2026-01-21T15:00:00,39.964,P,N
2026-01-21T16:00:00,42.009,P,N
2026-01-21T17:00:00,43.157,P,N
2026-01-21T18:00:00,41.860,P,N
2026-01-21T19:00:00,40.862,P,N
2026-01-21T20:00:00,40.463,P,N
2026-01-21T21:00:00,40.363,P,N
2026-01-21T22:00:00,38.517,P,N
2026-01-21T23:00:00,39.365,P,N
2026-01-22T00:00:00,41.045,P,N
2026-01-22T01:00:00,38.916,P,N
2026-01-22T02:00:00,38.218,P,N
2026-01-22T03:00:00,46.151,P,N
2026-01-22T04:00:00,44.005,P,N
2026-01-22T05:00:00,30.085,P,N
2026-01-22T06:00:00,34.925,P,N
2026-01-22T07:00:00,26.792,P,N
2026-01-22T08:00:00,23.899,P,N
2026-01-22T09:00:00,20.705,P,N
2026-01-22T10:00:00,23.100,P,N
2026-01-22T11:00:00,22.302,P,N
2026-01-22T12:00:00,19.857,P,N
2026-01-22T13:00:00,18.161,P,N
2026-01-22T14:00:00,22.502,P,N
2026-01-22T15:00:00,24.298,P,N
2026-01-22T16:00:00,23.050,P,N
2026-01-22T17:00:00,24.946,P,N
2026-01-22T18:00:00,29.886,P,N
2026-01-22T19:00:00,31.432,P,N
2026-01-22T20:00:00,27.690,P,N
2026-01-22T21:00:00,26.643,P,N
2026-01-22T22:00:00,33.578,P,N
2026-01-22T23:00:00,48.845,P,N
2026-01-23T00:00:00,57.543,P,N
2026-01-23T01:00:00,60.403,P,N
2026-01-23T02:00:00,62.565,P,N
2026-01-23T03:00:00,51.988,P,N
2026-01-23T04:00:00,62.715,P,N
2026-01-23T05:00:00,59.272,P,N
2026-01-23T06:00:00,53.634,P,N
2026-01-23T07:00:00,46.151,P,N
2026-01-23T08:00:00,49.793,P,N
2026-01-23T09:00:00,47.797,P,N
2026-01-23T10:00:00,49.094,P,N
2026-01-23T11:00:00,48.396,P,N
2026-01-23T12:00:00,46.101,P,N
2026-01-23T13:00:00,47.647,P,N
2026-01-23T14:00:00,45.003,P,N
2026-01-23T15:00:00,47.198,P,N
2026-01-23T16:00:00,45.851,P,N
2026-01-23T17:00:00,46.649,P,N
2026-01-23T18:00:00,46.101,P,N
2026-01-23T19:00:00,46.699,P,N
2026-01-23T20:00:00,54.483,P,N
2026-01-23T21:00:00,57.875,P,N
2026-01-23T22:00:00,57.526,P,N
2026-01-23T23:00:00,53.485,P,N
2026-01-24T00:00:00,57.277,P,N
2026-01-24T01:00:00,64.528,P,N
2026-01-24T02:00:00,64.561,P,N
2026-01-24T03:00:00,65.559,P,N
2026-01-24T04:00:00,65.559,P,N
2026-01-24T05:00:00,66.108,P,N
2026-01-24T06:00:00,64.860,P,N
2026-01-24T07:00:00,64.461,P,N
2026-01-24T08:00:00,64.262,P,N
2026-01-24T09:00:00,59.871,P,N
2026-01-24T10:00:00,55.480,P,N
2026-01-24T11:00:00,55.730,P,N
2026-01-24T12:00:00,56.927,P,N
2026-01-24T13:00:00,57.825,P,N
2026-01-24T14:00:00,57.726,P,N
2026-01-24T15:00:00,60.021,P,N
2026-01-24T16:00:00,57.376,P,N
2026-01-24T17:00:00,46.500,P,N
2026-01-24T18:00:00,46.051,P,N
2026-01-24T19:00:00,45.552,P,N
2026-01-24T20:00:00,48.046,P,N
2026-01-24T21:00:00,43.905,P,N
2026-01-24T22:00:00,38.317,P,N
2026-01-24T23:00:00,56.528,P,N
2026-01-25T00:00:00,63.064,P,N
2026-01-25T01:00:00,65.725,P,N
2026-01-25T02:00:00,69.400,P,N
2026-01-25T03:00:00,59.921,P,N
2026-01-25T04:00:00,53.634,P,N
2026-01-25T05:00:00,51.589,P,N
2026-01-25T06:00:00,50.491,P,N
2026-01-25T07:00:00,42.957,P,N
2026-01-25T08:00:00,52.237,P,N
2026-01-25T09:00:00,47.099,P,N
2026-01-25T10:00:00,43.706,P,N
2026-01-25T11:00:00,42.459,P,N
2026-01-25T12:00:00,41.361,P,N
2026-01-25T13:00:00,41.311,P,N
2026-01-25T14:00:00,37.918,P,N
2026-01-25T15:00:00,34.775,P,N
2026-01-25T16:00:00,35.174,P,N
2026-01-25T17:00:00,37.868,P,N
2026-01-25T18:00:00,37.819,P,N
2026-01-25T19:00:00,34.526,P,N
2026-01-25T20:00:00,26.443,P,N
2026-01-25T21:00:00,19.009,P,N
2026-01-25T22:00:00,20.805,P,N
2026-01-25T23:00:00,27.191,P,N
2026-01-26T00:00:00,28.871,P,N
2026-01-26T01:00:00,35.923,P,N
2026-01-26T02:00:00,39.465,P,N
2026-01-26T03:00:00,41.760,P,N
2026-01-26T04:00:00,40.014,P,N
2026-01-26T05:00:00,32.979,P,N
2026-01-26T06:00:00,31.782,P,N
2026-01-26T07:00:00,27.740,P,N
2026-01-26T08:00:00,27.241,P,N
2026-01-26T09:00:00,19.358,P,N
2026-01-26T10:00:00,23.499,P,N
2026-01-26T11:00:00,26.643,P,N
2026-01-26T12:00:00,25.196,P,N
2026-01-26T13:00:00,24.547,P,N
2026-01-26T14:00:00,25.096,P,N
2026-01-26T15:00:00,19.658,P,N
2026-01-26T16:00:00,20.057,P,N
2026-01-26T17:00:00,18.809,P,N
2026-01-26T18:00:00,18.261,P,N
2026-01-26T19:00:00,20.506,P,N
2026-01-26T20:00:00,18.360,P,N
2026-01-26T21:00:00,20.705,P,N
2026-01-26T22:00:00,20.556,P,N
2026-01-26T23:00:00,32.280,P,N
2026-01-27T00:00:00,31.199,P,N
2026-01-27T01:00:00,27.674,P,N
2026-01-27T02:00:00,32.680,P,N
2026-01-27T03:00:00,37.519,P,N
2026-01-27T04:00:00,42.259,P,N
2026-01-27T05:00:00,49.743,P,N
2026-01-27T06:00:00,55.081,P,N
2026-01-27T07:00:00,51.639,P,N
2026-01-27T08:00:00,42.159,P,N
2026-01-27T09:00:00,40.812,P,N
2026-01-27T10:00:00,43.756,P,N
2026-01-27T11:00:00,35.972,P,N
2026-01-27T12:00:00,33.628,P,N
2026-01-27T13:00:00,42.409,P,N
2026-01-27T14:00:00,60.569,P,N
2026-01-27T15:00:00,67.105,P,N
2026-01-27T16:00:00,59.871,P,N
2026-01-27T17:00:00,61.667,P,N
2026-01-27T18:00:00,61.418,P,N
2026-01-27T19:00:00,56.279,P,N
2026-01-27T20:00:00,40.563,P,N
2026-01-27T21:00:00,36.022,P,N
2026-01-27T22:00:00,45.003,P,N
2026-01-27T23:00:00,49.843,P,N
2026-01-28T00:00:00,47.365,P,N
2026-01-28T01:00:00,53.884,P,N
2026-01-28T02:00:00,38.467,P,N
2026-01-28T03:00:00,35.573,P,N
2026-01-28T04:00:00,6.785,P,N
2026-01-28T05:00:00,0.150,P,N
2026-01-28T06:00:00,0.200,P,N
2026-01-28T07:00:00,0.349,P,N
2026-01-28T08:00:00,0.499,P,N
2026-01-28T09:00:00,3.343,P,N
2026-01-28T10:00:00,8.881,P,N
2026-01-28T11:00:00,16.465,P,N
2026-01-28T12:00:00,0.000,P,N
2026-01-28T13:00:00,30.285,P,N
2026-01-28T14:00:00,39.166,P,N
2026-01-28T15:00:00,40.064,P,N
2026-01-28T16:00:00,23.799,P,N
